# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:18:75": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:18:75", "device connection": "BTH00:07:80:4B:18:75", "sampling rate": 50, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-11-18", "time": "17:29:50.577", "channels": [1], "sensor": ["EEG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue"]}}
# EndOfHeader
303	0	65472	
304	0	65484	
305	0	67	
306	0	63	
307	0	60	
308	0	65456	
309	0	65476	
310	0	65456	
311	0	63	
312	0	60	
313	0	65472	
314	0	65492	
315	0	65472	
316	0	64	
317	0	61	
318	0	65472	
319	0	65488	
320	0	68	
321	0	63	
322	0	61	
323	0	65480	
324	0	65492	
325	0	65448	
326	0	63	
327	0	59	
328	0	65472	
329	0	65488	
330	0	69	
331	0	63	
332	0	60	
333	0	65488	
334	0	65488	
335	0	65464	
336	0	64	
337	0	60	
338	0	65480	
339	0	65480	
340	0	69	
341	0	63	
342	0	61	
343	0	65464	
344	0	65488	
345	0	67	
346	0	62	
347	0	59	
348	0	65472	
349	0	65472	
350	0	65464	
351	0	65	
352	0	61	
353	0	65488	
354	0	65472	
355	0	68	
356	0	62	
357	0	61	
358	0	60	
359	0	63	
360	0	61	
361	0	62	
362	0	60	
363	0	65472	
364	0	65484	
365	0	65480	
366	0	64	
367	0	60	
368	0	65472	
369	0	65488	
370	0	67	
371	0	62	
372	0	61	
373	0	61	
374	0	65480	
375	0	20752	
376	0	65	
377	0	65472	
378	0	65472	
379	0	65472	
380	0	65472	
381	0	64	
382	0	61	
383	0	65472	
384	0	65480	
385	0	67	
386	0	62	
387	0	61	
388	0	65456	
389	0	65488	
390	0	66	
391	0	63	
392	0	60	
393	0	65472	
394	0	65480	
395	0	65480	
396	0	63	
397	0	60	
398	0	65480	
399	0	65484	
400	0	69	
401	0	64	
402	0	60	
403	0	61	
404	0	65492	
405	0	67	
406	0	64	
407	0	60	
408	0	65472	
409	0	65484	
410	0	65472	
411	0	65	
412	0	61	
413	0	65472	
414	0	65472	
415	0	67	
416	0	63	
417	0	61	
418	0	65472	
419	0	65484	
420	0	65472	
421	0	66	
422	0	60	
423	0	65472	
424	0	65488	
425	0	68	
426	0	63	
427	0	60	
428	0	65464	
429	0	65484	
430	0	66	
431	0	61	
432	0	60	
433	0	65456	
434	0	65488	
435	0	65440	
436	0	63	
437	0	61	
438	0	65472	
439	0	65476	
440	0	65472	
441	0	64	
442	0	61	
443	0	65472	
444	0	65488	
445	0	65464	
446	0	65	
447	0	60	
448	0	65456	
449	0	65488	
450	0	65472	
451	0	63	
452	0	60	
453	0	65460	
454	0	65472	
455	0	65472	
456	0	64	
457	0	61	
458	0	65472	
459	0	65484	
460	0	65472	
461	0	65	
462	0	60	
463	0	65464	
464	0	65472	
465	0	65472	
466	0	64	
467	0	60	
468	0	65480	
469	0	65484	
470	0	65472	
471	0	63	
472	0	59	
473	0	65464	
474	0	65488	
475	0	65464	
476	0	64	
477	0	60	
478	0	65472	
479	0	65492	
480	0	65472	
481	0	63	
482	0	60	
483	0	65456	
484	0	65480	
485	0	66	
486	0	62	
487	0	61	
488	0	65464	
489	0	65492	
490	0	68	
491	0	63	
492	0	62	
493	0	61	
494	0	65492	
495	0	65	
496	0	63	
497	0	60	
498	0	65472	
499	0	65472	
500	0	65472	
501	0	65	
502	0	61	
503	0	65476	
504	0	65472	
505	0	65472	
506	0	64	
507	0	59	
508	0	65472	
509	0	65484	
510	0	65472	
511	0	63	
512	0	61	
513	0	65472	
514	0	65472	
515	0	65472	
516	0	64	
517	0	61	
518	0	65476	
519	0	65472	
520	0	350	
521	0	64	
522	0	60	
523	0	65472	
524	0	65480	
525	0	65476	
526	0	62	
527	0	65456	
528	0	65480	
529	0	65480	
530	0	65472	
531	0	65488	
532	0	65480	
533	0	65488	
534	0	65488	
535	0	65488	
536	0	65	
537	0	59	
538	0	60	
539	0	21500	
540	0	64	
541	0	62	
542	0	61	
543	0	61	
544	0	65480	
545	0	65472	
546	0	62	
547	0	60	
548	0	65472	
549	0	65488	
550	0	65472	
551	0	64	
552	0	60	
553	0	65464	
554	0	65480	
555	0	69	
556	0	62	
557	0	59	
558	0	65448	
559	0	65480	
560	0	66	
561	0	62	
562	0	61	
563	0	65468	
564	0	65488	
565	0	65464	
566	0	62	
567	0	59	
568	0	65472	
569	0	65472	
570	0	65472	
571	0	66	
572	0	60	
573	0	65472	
574	0	65476	
575	0	65460	
576	0	64	
577	0	60	
578	0	65472	
579	0	65480	
580	0	65472	
581	0	65	
582	0	61	
583	0	65464	
584	0	65472	
585	0	65484	
586	0	65	
587	0	61	
588	0	65472	
589	0	65472	
590	0	13316	
591	0	63	
592	0	60	
593	0	65472	
594	0	65472	
595	0	65472	
596	0	63	
597	0	60	
598	0	65472	
599	0	65480	
600	0	65480	
601	0	63	
602	0	60	
603	0	65472	
604	0	65480	
605	0	65452	
606	0	64	
607	0	60	
608	0	65464	
609	0	65472	
610	0	65464	
611	0	64	
612	0	60	
613	0	65480	
614	0	65472	
615	0	65472	
616	0	65	
617	0	62	
618	0	65480	
619	0	65472	
620	0	65484	
621	0	65	
622	0	60	
623	0	65472	
624	0	65500	
625	0	65480	
626	0	66	
627	0	61	
628	0	65472	
629	0	65472	
630	0	65476	
631	0	66	
632	0	60	
633	0	65476	
634	0	65472	
635	0	65472	
636	0	64	
637	0	61	
638	0	65472	
639	0	65492	
640	0	65480	
641	0	64	
642	0	60	
643	0	65472	
644	0	65476	
645	0	65472	
646	0	64	
647	0	61	
648	0	65472	
649	0	65480	
650	0	65472	
651	0	64	
652	0	60	
653	0	65464	
654	0	65472	
655	0	65472	
656	0	65	
657	0	60	
658	0	65472	
659	0	65480	
660	0	65472	
661	0	65	
662	0	60	
663	0	65464	
664	0	65476	
665	0	65472	
666	0	64	
667	0	60	
668	0	61	
669	0	65476	
670	0	65472	
671	0	66	
672	0	60	
673	0	60	
674	0	65476	
675	0	65472	
676	0	65	
677	0	60	
678	0	65472	
679	0	65472	
680	0	65472	
681	0	63	
682	0	59	
683	0	65472	
684	0	65484	
685	0	65472	
686	0	64	
687	0	60	
688	0	65472	
689	0	65472	
690	0	65472	
691	0	66	
692	0	61	
693	0	65456	
694	0	65472	
695	0	65488	
696	0	65	
697	0	61	
698	0	59	
699	0	65464	
700	0	65472	
701	0	64	
702	0	60	
703	0	65448	
704	0	65476	
705	0	65460	
706	0	64	
707	0	60	
708	0	59	
709	0	60	
710	0	61	
711	0	60	
712	0	59	
713	0	65456	
714	0	65472	
715	0	65464	
716	0	64	
717	0	61	
718	0	65472	
719	0	65488	
720	0	65472	
721	0	66	
722	0	60	
723	0	65472	
724	0	65484	
725	0	65472	
726	0	66	
727	0	61	
728	0	65476	
729	0	65492	
730	0	65472	
731	0	66	
732	0	59	
733	0	61	
734	0	65476	
735	0	65472	
736	0	65	
737	0	61	
738	0	60	
739	0	65476	
740	0	65464	
741	0	63	
742	0	60	
743	0	65456	
744	0	65472	
745	0	65472	
746	0	68	
747	0	60	
748	0	65472	
749	0	65484	
750	0	65476	
751	0	67	
752	0	60	
753	0	65472	
754	0	65480	
755	0	65472	
756	0	65	
757	0	60	
758	0	65460	
759	0	65480	
760	0	65472	
761	0	66	
762	0	61	
763	0	65472	
764	0	65480	
765	0	65480	
766	0	66	
767	0	61	
768	0	65472	
769	0	65484	
770	0	65480	
771	0	67	
772	0	60	
773	0	65472	
774	0	65484	
775	0	65476	
776	0	64	
777	0	62	
778	0	60	
779	0	63	
780	0	61	
781	0	59	
782	0	61	
783	0	60	
784	0	65488	
785	0	65472	
786	0	63	
787	0	61	
788	0	61	
789	0	65488	
790	0	65464	
791	0	62	
792	0	62	
793	0	59	
794	0	65476	
795	0	65480	
796	0	65480	
797	0	65472	
798	0	65472	
799	0	65472	
800	0	65484	
801	0	65480	
802	0	59	
803	0	65464	
804	0	65480	
805	0	65480	
806	0	65	
807	0	62	
808	0	61	
809	0	65472	
810	0	66	
811	0	63	
812	0	61	
813	0	60	
814	0	65472	
815	0	65480	
816	0	65	
817	0	61	
818	0	65460	
819	0	65472	
820	0	65472	
821	0	65	
822	0	61	
823	0	65472	
824	0	65472	
825	0	65480	
826	0	65472	
827	0	65472	
828	0	65488	
829	0	65488	
830	0	65480	
831	0	65460	
832	0	65476	
833	0	65480	
834	0	65480	
835	0	66	
836	0	62	
837	0	61	
838	0	60	
839	0	65476	
840	0	64	
841	0	63	
842	0	61	
843	0	27460	
844	0	65480	
845	0	65472	
846	0	66	
847	0	60	
848	0	65472	
849	0	65480	
850	0	65480	
851	0	65472	
852	0	60	
853	0	65472	
854	0	65480	
855	0	65480	
856	0	65	
857	0	60	
858	0	60	
859	0	65472	
860	0	65472	
861	0	64	
862	0	62	
863	0	60	
864	0	65472	
865	0	65472	
866	0	64	
867	0	61	
868	0	65460	
869	0	65484	
870	0	65488	
871	0	11489	
872	0	60	
873	0	59	
874	0	65480	
875	0	65472	
876	0	63	
877	0	61	
878	0	60	
879	0	65472	
880	0	65472	
881	0	65	
882	0	62	
883	0	60	
884	0	65472	
885	0	65476	
886	0	63	
887	0	61	
888	0	61	
889	0	65472	
890	0	65472	
891	0	65	
892	0	63	
893	0	60	
894	0	65476	
895	0	65472	
896	0	68	
897	0	62	
898	0	61	
899	0	65472	
900	0	65472	
901	0	68	
902	0	60	
903	0	65472	
904	0	65484	
905	0	65476	
906	0	67	
907	0	60	
908	0	61	
909	0	65472	
910	0	65488	
911	0	68	
912	0	61	
913	0	60	
914	0	65472	
915	0	65480	
916	0	65	
917	0	61	
918	0	60	
919	0	65472	
920	0	65472	
921	0	66	
922	0	60	
923	0	60	
924	0	65480	
925	0	65472	
926	0	67	
927	0	63	
928	0	61	
929	0	65480	
930	0	65480	
931	0	66	
932	0	62	
933	0	59	
934	0	65476	
935	0	65472	
936	0	65	
937	0	62	
938	0	60	
939	0	65484	
940	0	65472	
941	0	64	
942	0	62	
943	0	61	
944	0	65472	
945	0	65472	
946	0	65	
947	0	63	
948	0	61	
949	0	65472	
950	0	65472	
951	0	66	
952	0	63	
953	0	60	
954	0	65472	
955	0	65472	
956	0	67	
957	0	63	
958	0	61	
959	0	65472	
960	0	65480	
961	0	67	
962	0	62	
963	0	60	
964	0	65472	
965	0	65476	
966	0	67	
967	0	62	
968	0	61	
969	0	65472	
970	0	65480	
971	0	66	
972	0	63	
973	0	60	
974	0	65472	
975	0	65472	
976	0	65	
977	0	64	
978	0	61	
979	0	65480	
980	0	65476	
981	0	67	
982	0	60	
983	0	60	
984	0	65484	
985	0	65480	
986	0	62	
987	0	62	
988	0	60	
989	0	65472	
990	0	65472	
991	0	63	
992	0	62	
993	0	62	
994	0	65472	
995	0	65484	
996	0	65456	
997	0	60	
998	0	65472	
999	0	65472	
1000	0	65484	
1001	0	67	
1002	0	62	
1003	0	59	
1004	0	65476	
1005	0	65472	
1006	0	67	
1007	0	60	
1008	0	65472	
1009	0	65480	
1010	0	65480	
1011	0	67	
1012	0	61	
1013	0	61	
1014	0	65472	
1015	0	65488	
1016	0	67	
1017	0	62	
1018	0	60	
1019	0	65480	
1020	0	65484	
1021	0	67	
1022	0	62	
1023	0	60	
1024	0	65472	
1025	0	65480	
1026	0	66	
1027	0	61	
1028	0	61	
1029	0	65480	
1030	0	65488	
1031	0	68	
1032	0	62	
1033	0	61	
1034	0	65480	
1035	0	65480	
1036	0	65	
1037	0	62	
1038	0	61	
1039	0	65484	
1040	0	65484	
1041	0	66	
1042	0	62	
1043	0	60	
1044	0	65472	
1045	0	65484	
1046	0	66	
1047	0	62	
1048	0	60	
1049	0	65472	
1050	0	65476	
1051	0	65	
1052	0	63	
1053	0	59	
1054	0	65472	
1055	0	65472	
1056	0	65	
1057	0	62	
1058	0	61	
1059	0	65472	
1060	0	65472	
1061	0	67	
1062	0	62	
1063	0	61	
1064	0	65476	
1065	0	65472	
1066	0	66	
1067	0	62	
1068	0	60	
1069	0	65472	
1070	0	65472	
1071	0	65	
1072	0	63	
1073	0	61	
1074	0	65472	
1075	0	65484	
1076	0	68	
1077	0	63	
1078	0	61	
1079	0	65476	
1080	0	65472	
1081	0	67	
1082	0	63	
1083	0	60	
1084	0	65480	
1085	0	65480	
1086	0	66	
1087	0	63	
1088	0	61	
1089	0	65472	
1090	0	65472	
1091	0	67	
1092	0	63	
1093	0	60	
1094	0	65480	
1095	0	65472	
1096	0	68	
1097	0	63	
1098	0	59	
1099	0	65472	
1100	0	65472	
1101	0	66	
1102	0	62	
1103	0	61	
1104	0	65472	
1105	0	65480	
1106	0	68	
1107	0	62	
1108	0	60	
1109	0	65456	
1110	0	65484	
1111	0	68	
1112	0	63	
1113	0	61	
1114	0	65472	
1115	0	65476	
1116	0	68	
1117	0	62	
1118	0	61	
1119	0	65480	
1120	0	65476	
1121	0	67	
1122	0	63	
1123	0	62	
1124	0	65472	
1125	0	65480	
1126	0	66	
1127	0	62	
1128	0	61	
1129	0	65476	
1130	0	65480	
1131	0	66	
1132	0	63	
1133	0	60	
1134	0	65480	
1135	0	65472	
1136	0	66	
1137	0	64	
1138	0	60	
1139	0	65472	
1140	0	65480	
1141	0	67	
1142	0	61	
1143	0	59	
1144	0	65472	
1145	0	65480	
1146	0	66	
1147	0	62	
1148	0	61	
1149	0	65472	
1150	0	65472	
1151	0	68	
1152	0	61	
1153	0	61	
1154	0	65464	
1155	0	65480	
1156	0	66	
1157	0	64	
1158	0	61	
1159	0	65464	
1160	0	65472	
1161	0	65	
1162	0	64	
1163	0	60	
1164	0	65476	
1165	0	65480	
1166	0	67	
1167	0	61	
1168	0	61	
1169	0	65472	
1170	0	65480	
1171	0	67	
1172	0	64	
1173	0	61	
1174	0	65472	
1175	0	65480	
1176	0	66	
1177	0	62	
1178	0	61	
1179	0	65472	
1180	0	65464	
1181	0	69	
1182	0	63	
1183	0	61	
1184	0	65476	
1185	0	65480	
1186	0	69	
1187	0	60	
1188	0	60	
1189	0	65472	
1190	0	65492	
1191	0	66	
1192	0	62	
1193	0	60	
1194	0	65472	
1195	0	65476	
1196	0	65	
1197	0	63	
1198	0	60	
1199	0	65484	
1200	0	65480	
1201	0	66	
1202	0	63	
1203	0	61	
1204	0	65480	
1205	0	65480	
1206	0	66	
1207	0	63	
1208	0	60	
1209	0	65472	
1210	0	65472	
1211	0	66	
1212	0	62	
1213	0	61	
1214	0	65484	
1215	0	65472	
1216	0	67	
1217	0	63	
1218	0	60	
1219	0	65472	
1220	0	65472	
1221	0	66	
1222	0	63	
1223	0	62	
1224	0	65472	
1225	0	65480	
1226	0	65	
1227	0	62	
1228	0	60	
1229	0	65472	
1230	0	65496	
1231	0	67	
1232	0	63	
1233	0	62	
1234	0	65472	
1235	0	65484	
1236	0	68	
1237	0	63	
1238	0	60	
1239	0	65480	
1240	0	65472	
1241	0	67	
1242	0	62	
1243	0	60	
1244	0	65480	
1245	0	65492	
1246	0	68	
1247	0	62	
1248	0	61	
1249	0	65472	
1250	0	65492	
1251	0	68	
1252	0	60	
1253	0	61	
1254	0	65464	
1255	0	65472	
1256	0	67	
1257	0	62	
1258	0	60	
1259	0	65472	
1260	0	65480	
1261	0	67	
1262	0	62	
1263	0	61	
1264	0	65484	
1265	0	65492	
1266	0	67	
1267	0	62	
1268	0	60	
1269	0	65472	
1270	0	65480	
1271	0	65	
1272	0	62	
1273	0	61	
1274	0	65480	
1275	0	65476	
1276	0	69	
1277	0	60	
1278	0	60	
1279	0	65472	
1280	0	65480	
1281	0	66	
1282	0	62	
1283	0	61	
1284	0	65480	
1285	0	65472	
1286	0	65	
1287	0	61	
1288	0	61	
1289	0	65472	
1290	0	65480	
1291	0	65	
1292	0	61	
1293	0	61	
1294	0	65472	
1295	0	65472	
1296	0	67	
1297	0	62	
1298	0	65456	
1299	0	65484	
1300	0	65464	
1301	0	68	
1302	0	60	
1303	0	61	
1304	0	65472	
1305	0	65476	
1306	0	68	
1307	0	61	
1308	0	65472	
1309	0	65472	
1310	0	65488	
1311	0	68	
1312	0	60	
1313	0	61	
1314	0	65480	
1315	0	65472	
1316	0	62	
1317	0	60	
1318	0	61	
1319	0	65472	
1320	0	34704	
1321	0	63	
1322	0	62	
1323	0	62	
1324	0	65472	
1325	0	65496	
1326	0	65476	
1327	0	65472	
1328	0	65484	
1329	0	65480	
1330	0	65496	
1331	0	65464	
1332	0	60	
1333	0	60	
1334	0	65472	
1335	0	65480	
1336	0	67	
1337	0	62	
1338	0	60	
1339	0	65472	
1340	0	65472	
1341	0	64	
1342	0	62	
1343	0	60	
1344	0	65472	
1345	0	65484	
1346	0	66	
1347	0	63	
1348	0	65472	
1349	0	65472	
1350	0	65476	
1351	0	66	
1352	0	62	
1353	0	61	
1354	0	65472	
1355	0	65472	
1356	0	65	
1357	0	62	
1358	0	61	
1359	0	65472	
1360	0	65480	
1361	0	64	
1362	0	63	
1363	0	61	
1364	0	65476	
1365	0	65488	
1366	0	67	
1367	0	63	
1368	0	60	
1369	0	65472	
1370	0	65492	
1371	0	66	
1372	0	63	
1373	0	60	
1374	0	65472	
1375	0	65480	
1376	0	66	
1377	0	62	
1378	0	61	
1379	0	65472	
1380	0	65472	
1381	0	66	
1382	0	62	
1383	0	42680	
1384	0	65484	
1385	0	65472	
1386	0	66	
1387	0	62	
1388	0	61	
1389	0	65472	
1390	0	64	
1391	0	63	
1392	0	61	
1393	0	60	
1394	0	65480	
1395	0	65472	
1396	0	67	
1397	0	61	
1398	0	65472	
1399	0	65472	
1400	0	65480	
1401	0	65456	
1402	0	59	
1403	0	61	
1404	0	65472	
1405	0	65480	
1406	0	66	
1407	0	63	
1408	0	61	
1409	0	65484	
1410	0	65476	
1411	0	66	
1412	0	62	
1413	0	60	
1414	0	65480	
1415	0	65472	
1416	0	67	
1417	0	62	
1418	0	61	
1419	0	65460	
1420	0	65472	
1421	0	65	
1422	0	62	
1423	0	61	
1424	0	65472	
1425	0	65472	
1426	0	65	
1427	0	62	
1428	0	61	
1429	0	65476	
1430	0	65472	
1431	0	65	
1432	0	62	
1433	0	65472	
1434	0	65488	
1435	0	65472	
1436	0	65	
1437	0	60	
1438	0	61	
1439	0	65472	
1440	0	65480	
1441	0	68	
1442	0	61	
1443	0	65464	
1444	0	65472	
1445	0	65464	
1446	0	63	
1447	0	62	
1448	0	60	
1449	0	65476	
1450	0	66	
1451	0	63	
1452	0	61	
1453	0	65472	
1454	0	65472	
1455	0	65472	
1456	0	68	
1457	0	61	
1458	0	65468	
1459	0	65480	
1460	0	65488	
1461	0	68	
1462	0	61	
1463	0	28420	
1464	0	65472	
1465	0	65472	
1466	0	63	
1467	0	62	
1468	0	60	
1469	0	65472	
1470	0	65472	
1471	0	66	
1472	0	62	
1473	0	65472	
1474	0	65472	
1475	0	65472	
1476	0	66	
1477	0	61	
1478	0	65472	
1479	0	65472	
1480	0	65476	
1481	0	30800	
1482	0	60	
1483	0	65468	
1484	0	65484	
1485	0	65472	
1486	0	66	
1487	0	60	
1488	0	61	
1489	0	62	
1490	0	65472	
1491	0	65	
1492	0	61	
1493	0	60	
1494	0	65472	
1495	0	65476	
1496	0	64	
1497	0	62	
1498	0	61	
1499	0	65472	
1500	0	65472	
1501	0	67	
1502	0	62	
1503	0	62	
1504	0	65484	
1505	0	65480	
1506	0	65	
1507	0	63	
1508	0	61	
1509	0	65472	
1510	0	65472	
1511	0	63	
1512	0	61	
1513	0	59	
1514	0	65472	
1515	0	65472	
1516	0	64	
1517	0	62	
1518	0	65464	
1519	0	65472	
1520	0	65488	
1521	0	67	
1522	0	60	
1523	0	65480	
1524	0	65480	
1525	0	65472	
1526	0	68	
1527	0	60	
1528	0	65472	
1529	0	65492	
1530	0	65488	
1531	0	68	
1532	0	59	
1533	0	65480	
1534	0	65488	
1535	0	65480	
1536	0	64	
1537	0	62	
1538	0	61	
1539	0	65472	
1540	0	66	
1541	0	63	
1542	0	61	
1543	0	65472	
1544	0	65472	
1545	0	68	
1546	0	63	
1547	0	62	
1548	0	65456	
1549	0	65480	
1550	0	65472	
1551	0	67	
1552	0	59	
1553	0	65472	
1554	0	65476	
1555	0	65480	
1556	0	65	
1557	0	62	
1558	0	65460	
1559	0	65488	
1560	0	65488	
1561	0	66	
1562	0	60	
1563	0	65456	
1564	0	65476	
1565	0	65472	
1566	0	65	
1567	0	62	
1568	0	61	
1569	0	65480	
1570	0	65472	
1571	0	63	
1572	0	61	
1573	0	65472	
1574	0	65476	
1575	0	65476	
1576	0	64	
1577	0	60	
1578	0	65456	
1579	0	65472	
1580	0	65472	
1581	0	66	
1582	0	59	
1583	0	65456	
1584	0	65472	
1585	0	65472	
1586	0	64	
1587	0	62	
1588	0	60	
1589	0	65480	
1590	0	66	
1591	0	64	
1592	0	62	
1593	0	65472	
1594	0	65472	
1595	0	65484	
1596	0	12037	
1597	0	60	
1598	0	65472	
1599	0	65472	
1600	0	65484	
1601	0	67	
1602	0	60	
1603	0	65472	
1604	0	65480	
1605	0	65476	
1606	0	66	
1607	0	60	
1608	0	65472	
1609	0	65472	
1610	0	65472	
1611	0	67	
1612	0	61	
1613	0	61	
1614	0	65476	
1615	0	68	
1616	0	62	
1617	0	61	
1618	0	60	
1619	0	65480	
1620	0	65480	
1621	0	64	
1622	0	60	
1623	0	65472	
1624	0	65480	
1625	0	65492	
1626	0	67	
1627	0	60	
1628	0	65480	
1629	0	65480	
1630	0	65476	
1631	0	65	
1632	0	61	
1633	0	62	
1634	0	65472	
1635	0	65472	
1636	0	64	
1637	0	64	
1638	0	65464	
1639	0	65480	
1640	0	65476	
1641	0	66	
1642	0	63	
1643	0	65464	
1644	0	65488	
1645	0	65472	
1646	0	64	
1647	0	59	
1648	0	65472	
1649	0	65472	
1650	0	65472	
1651	0	66	
1652	0	60	
1653	0	65476	
1654	0	65472	
